TweetId,Label,cleaned_text
277674685976682496,Politics,when you travel from one place to the other you are surrounded by securitynitus difficult to stop and talk to people as one would like nm
269550232973475840,Politics,david petraeus ends a week in the spotlight behind closed doors on the hill emily schmidt reports on todays benghazi testimony pyfr
306795142113800194,Politics,seckerry takes a photo with his cell phone at the brandenburg gate in berlin  usbotschaft
305804267141357569,Sports,keinishikori doesnut lose a set en route to the memphistennis title beating felicianolopez   in the final atp tennis
286776225668685824,Politics,vpts hpcloperated single point mooring spms pipe imported crude directly from oil tankers at high seas to shore 
304360781510750208,Sports,chrisabbott hi chris not sure what you mean every game is filmed
302538343877586945,Politics,ucwe may not be able to help everybody but if we help a few then that propels progress forwardud upresident obama
306819813051887616,Sports,pick up a racket and give tennis a go check out  to find your nearest place to play worldtennisday
301352607346216960,Sports,the npowerchamp team of the week  
305137810552270849,Sports,what score do you think new zealand will make against england in the third odi cricket
295565350660091904,Sports,also on day  aussies ebdengajdosova take the mixed doubles glory watch the highlights here  ausopen
295528146470588416,Sports,monkhasin happy birthday
306811955073654784,Sports,gongclough garethnufc tenash what are your stats on that i think india might have something to say about that
304213561868177408,Sports,misbah and msd have two very different problems on their hands 
293597797473742849,Politics,ins sudarshini is in bangkok as part of its  mile voyage to asean countries 
296612745468604416,Politics,the president congratulated ethiopian pm hailemariam desalegn on his election as chairman of the african union assembly 
304833819616346112,Sports,australias session despite ashwins brace  for  at lunch with warner looking strong  indvaus
294535486037426177,Sports,if you missed justingimelstob evert and davenport on cbss csi last night you can watch the full episode here  atp
43341060369420288,Sports,ucnetcitizen today is good for my fantasy league team amla ab afridi ud i too have afridi he is a boss and has been for  years
306523784054194178,Sports,championship ft bolton  peterborough craig dawsons solo strike moves dougie freedmans side into th 
299265067483009024,Sports, rafaelnadal has just begun his comeback match at the vtropen follow live scores  atp
300960085620961280,Politics,state of the union  president obamas speech is just the beginning 
282161721148321793,Politics,a principled stance on the internetus future  last friday the world conference on international telecommunicat 
304938340585725952,Sports,indias fielding again disappointing jadjea being the exceptionhe was brilliant thru the day all said amp done also only support for ashwin
23916570859,Sports,rt villainsider avfc gerard houllier is aston villas new manager replacing martin oneill on a  year contract
300165016185872385,Sports,gbfedcup robson takes her third set point to break again levelling the match   after  mins
292560141142863872,Sports, from two a couple of wides by thomas helping the heatbbl behrendorff into the attack bbl bigfinals
303893281174073344,Politics,rt conx  billion dollars of grain is lost annually in subsaharan africa more than all of the aid sent there in the past decade  
305992191971577856,Sports,jameypricephoto great to hear 
291464374483316737,Sports,new starsbbl captain james faulkner is the man to shine tonight according to john hastings  bbl bigfinals
295521482640084992,Sports,anjy thanks for following see you next year
305959727710470144,Sports,st test over   runs m henriques  m clarke  aus  indvaus  bcci
291070378548293632,Politics, nelsonmandela says at joe slovous funeral ordinary people should guide policy formulation amp implementation 
301519333966897153,Politics,president obama our first priority is making america a magnet for new jobs and manufacturing jobsnow
304039536344834048,Sports,adelaidebrad hello its only gp advantage ticket holders purchased predec  who receive lanyards amp tix holders
304074252171227136,Politics,whats daily life like for americans with disabilities learn about disabilityrights in the us feb estutc 
302418076564082690,Sports,ajmal wins fascinating battle of wits and skills against amla and pak are getting a stranglehold
304063050196062208,Politics,seckerry to speak at the historic grounds of uva campus  its founder thomas jefferson was the st us sec of state
305630291551199233,Sports,st test over   runs b kumar  ms dhoni  ind  indvaus  bcci
301800793521127424,Politics,they deserve a vote 
306171067234406400,Sports,whos the oldest nba player to score  pts while shooting   in consecutive games this guy  via eliassports
293764126948347905,Politics,meeting with rosneft ceo igor sechin 
303499383289311232,Politics,ufeubudget barrosoeu says in ep that eucommission would have preferred a more ambitious outcome via epbudgets
303205102079049728,Politics,vh thanks for always being there
304137818731585537,Politics,eu bank capital talks fail on member states reticence to tackle banker bonuses more info from epeconomics committee
305965889835126784,Sports,teachers amp students are invited to attend the ausgp education expo for free on march  amp  register here 
266030066616631296,Politics,murphy wins ct senate seat says uwhat matters most are your ideas and determinationnot walletu  retu
296772907026235393,Sports,saminabham thanks we like to keep a good balance
305707955813224449,Sports,check out the reliance icc test rankings table after south africa completed a series victory over pakistan on sunday 
303199146691682304,Sports,rafaelnadal wins th tourlevel clay title with a   win over nalbandiandavid in brasilopen final atp tennis kingofclay
294873627474673665,Politics,cricket fever in cambodia 
295843043456737280,Politics,actionacton is latest winner of pmus bigsociety award see how theyuve transformed acton 
292582615561678848,Sports,watch joe burns blaze  off  to get the heatbbl to   bbl bigfinals
296291927366713345,Politics,check out the upcoming contests on india africaa shared future 
